label,text
0,to bhosa.DI ke nahAe kA kahAM se khujalI vAle kI.De
1,"isa chehare ke nUra ke Age bAki saba sAdA sA lagA, thA to vo pUnama kA chAMda, lekina tere Age AdhA sA lagA|😍😍👌👌👌😀"
0,bahuta galata kAma karahe ho upara vAlA saba dekha rahAbeTA Aja nahi to kala khuda ba khuda bhUga to gae sAle
0,udhArI skUla chAlU hai kyA baMda hai
0,Upara se dabA ye yA niche se ghasA De
0,sAle maregA taba patA chalegA
0,pahale khuda to sharma karale bha.DavI
1,maTake nahIM dekho |akalaM jI kI boDI dekho 💪💪
1,vaishI bahu bhI aisI saMskArI honI chAhiye
0,🍌dhaMdA kara yeDI jhavi🖕🍌🍌
0,modI ne bivi ko Cho.DA... aba aMdhabhaktoM ko unakI bIviyAM Cho.DegI 😁😁😁
1,"kAja kie ba.Da devana ke tuma, bIra mahAprabhu dekhi vichAroM. kauna so saMkaTa mora garIba ko, jo tuma so nahIM jAta hai TAro. begI haro hanumAna mahAprabhu, jo kaChu saMkaTa hoya hamAro. ko nahIM jAnata hai jaga meM kapi,  saMkaTa mochana nAma tihAro. 'jaya shrI hanumAna'🚩🙏 jaya shrI rAma🚩🙏"
0,yahA sAlA hara koI dila jale hai yAra lava karna hI gunahA ho gayA hai yAra
0,chodeMge nA itanA phaTa
1,ye AMkheM 👁️ ye chAMda 🌝 sA cheharA divyA bhAratI kA hai
0,TapA Tapa‌ TapA Tapa
0,Ek gaddAra kama hua.....
1,merA yAda nahIM AtA hai kyA mujhe to lagatA haiM hameM bishara gaI ho😒😒
0,"jAe bhAaikatA hai bhAaikane dAe ,aba hara chATane,chusanevAle,gulAma,maMdabuddhI,mAlIka ke nIche ulTA leTane vAlAeM se tAe bahasa nahI kara sakate hai."
0,pAkhaMDI DhoMgI Thaga nikamme bAbA kyoM bachchoM kA bhaviShya kharAba karane para tulA huA hai sharma nahIM AtI Apako
1,Apa jaise dostoM kI madada chAhie maiDama mujhe pholo karo nA plIja yAra maiM Apa kA‌ sAtha dugA to ‌ Apa bahuta sundara ho maiDama
0,aspatAla meM kaMDoma phrI milate haiM
0,"sabase gaMdA kAma,aurata kI ijjata karo"
0,mA bApa ne kuCha sikhAyA nahI kayA
0,chUchI bAbA nikalane vAlI hai
1,"guDa,,,,,viDIyau,,,,,🏵🏵🏵🏵🏵🏵🏵,,,,,verInAIsha,,,,,,,🌺🌺🌺🌺🌺🌺"
0,kyA karUM jo gAe  thI vaha aba aba lAta mArane lagI hai dUdha nahIM nikAla  detI isIlie chAya nahIM banatI hamAre ghara para Apa hI pilA do
0,mai rUpA ko use karta matalaba rUpA kI pahanatA hUM aMDaravIyara 😕😕😕😕
1,🙏jaya mAM| nainA devI|🙏 jaya mAM nainA devI 🙏jaya mAM nainA devI 🙏jaya mAM nainA devI 🙏jaya mAM nainA devI🙏 jaya mAM nainA devI 🙏jaya mAM nainA devI🙏 jaya mAM nainA devI 🙏jaya mAM nainA devI 🙏jaya mAM nainA devI 🙏jaya mAM nainA devI 🙏jaya mAM nainA devI🙏 jaya mAM nainA devI🙏🙏🙏🙏🙏🙏🙏
0,pyAra sirpha AtmA se kiyA jAtA hai jisma se nahI jisma se pyAra karate hI pyAra khatma hojAegA jahA jisma kI bhUkha hai vahA pyAra kabhI nahIM hotA pyAra karake shAdI karane ke bAda jisa TAima seksa kiyA usI vakta pyAra kA koI matalba nahI hai
1,Ai leba yU AshA 🌹👈
0,to pAgala jaise rahA kara
1,Apa kI  jo DI bahota achChI hai
0,kitane kasama hai tera jo maMgalasUtra to.Da ke batA rahI hai
1,khUpa suMdara disatesa g seksI tU
0,are loDe ye TeMka.cnaॉlaॉjI nahIM kaॉmpuTarIja hai
0,tere jaisI ke to naMge hI paidA hoMge||||  Madrchod
0,bhAbhI aba Apa ko Ikasha karane kA umara nahIM hai  bachA   kA  khaiyAla rakho
0,are mAdharachoda terI bahana hai kyA kisa kara rahA hai
0,tere ko khAlI chalanA AtA he basa ora kuCha nahI bhosaDI ke
1,ye kyA hai kisako hATa bimArI hai saba noramala hai nA DarAo mata
1,bahuta dina bAda mile bhaiyA Tika Taॉka ke bAda moj para sAdara praNAma
0,mile gA.Da dede
1,paDhane meM nikala jAyegA do sAla to
0,aise logoM ke ChoTe ChoTe Tuka.De karake kuttoM ko khilAne chAie samajha meM nahIM AtA aise logoM ko pulisa paka.Da kara jela kyoM le jAtI haiM DAyarekTa sAlo ko golI kyo nahI maratI
0,terI kitanI aukAta hai
1,achChA se relAI honA chAhie
0,saMtatI kA praॉblema hoto
0,bhIma ArmI kI jo netA haiM unake piChavA.De bAMsa DAlA jAyegA
1,maiM tumhAre sAtha vIDiyo. banA sakate haM
0,maiM socha rahI hUM inake bola kATa dUMgI to yaha loga kyA dikhAeMge nahIM yaha to itanI besharma hai ki nIche kA dikhAnA shurU kara deMge
1,shakla gatima shakla nA Ae haiM Ayu gAnA gAo se gAnA kATo
1,baMgAla ke pAMcha vikToriyA kahAM hai dekha lo
0,chakIdAra chora nahIM hai lagatA tU khAnadAnI chora aura luTerA hai luTerA kahIM kA
1,mUDa ke AjA na eka bAra phira yoM sudaman ekalA pa.Da rayA haiM 😭😭😭
1,barabAda kara detI hai mohabbata hara mohabbata karane vAle ko kyUki ishqa hAra nahI mAnatA aura dila bAta nahI mAnatA
0,suara se milane kI kyA jarUrata
0,gAM.Da bhI dekhA de chUche masta hai
0,mekapa to DakA to kara leTI
1,jAnavI kishora vidhATe
0,saba mUrkha hai sAle sapA kA hAtha nahI Cho.DanA chAhie thA mimim bhajappA kI ba TIma hai mUrkho
0,mAM kA chodane ke lie yogI paidA huA thA
0,tuma saba sale to usase bhI girI harakata kie ho madharchod
1,merA to hasa hasa kara peTa dukha rahA hai 🤪🤪😂😂😁😁😁😁
0,mAdarachoda ko phAMsI honI chAhie
0,balI cha.DavAne vAle kabhI apane kisI parivAra kI balI cha.DAo taba devI aura khusha hoMgI| DhoMgI loga kuCha to dayA karo bejubAnoM para harAmakhora pApI |
1,jaya malhAra tAI
0,tere  bolane se  kuCha  nahI hotA  raDI
0,shAdI ho gayA hai sharma nahI A rahA ye karane se
1,kauna se bAjAra meM jA rahe ho kapa.De lene
0,kutte kA pyAra
0,apane ghara banavAI hai nA chiyutiyA vo janatA ke lie banavAI hai  rAmamaMdira me jo rUpayA laga rahA modI aura yogI apane ghare se lagAvata hauna kA
1,chupa bAta mata kara...🤫🤫🤫🤫
1,🙏🙏guDa maॉrniMga🙏🙏🙏🙏🙏🙏🙏🙏🙏hameshA khusha raho beTI🙏🙏🙏🙏🙏🙏ApakI hara 🙏🙏🙏🙏🙏🙏🙏🙏achChI manokAmanA pUrI ho🙏🙏
0,le lo lauDA
1,lAto ke bhuta bAto se nahI mAnate 🤔😂😂👻
1,hare rAma hare rAma
0,ye lUTere mugaloM kI najayej aulAdeM hamArI bhIkha para plker hamAre sAtha bakachodI karate phirate haiM chadermod kahIM ke
1,Apase dostI karanI h
1,me to tumharA chaiTsa paDha rahA hU tuma kyA kara rahe ho ora kuCha nhI basa
0,guMDA hai nA isalie kisI ko nahIM patA chalatA kaba sotA hai
1,vAha bhaUjI vAha
0,sharma kara le bahana choda
0,DIpI se nArramala posTa se pAgala
0,porna iMDasTrI ApakA iMtajAra kara rahI hai
1,ye galata hai rAjanIti apanI jagaha hai koI bhI sarakAra ho aisA nahI karanA chAhie yogI ko.
1,Apa donoM bahuta masta hai
0,"tumhe bAra DAMsara me mA.N najara AtI hai tumhArI,,,,,hai na😄😄😄😄😄😄"
0,sabhI mitro se nivedana hai ki plIja viDiyo ko lAika kare kaॉmeMTa kare tAki ChoTe ChoTe bachcho kI pratibhA ko nikhAra sake| aura chainala ko sabsakrAiba kareM kare jisakA link Upara hai to plz everyone people support me . Thanks so much 😀❤️🌹
0,Ajakala mobAila meM itanA vyasta rakheMge bachche loga ko bhI bhUla gae haiM sAlA kahAra kaheMge
1,tuma apanI beTI kI sAdhI usakI marjI se hI karanA
1,eka maiM kyUTa eka merI 👨‍❤️‍💋‍👨vAlI kyUTa merI bahana 👫to chu.Daila 👹hai chu.Daila 👹😂😂😂😂😼😼😼😼😝😝😝😝
0,jayaMta chaudharI jAToM ke nAma para kalaMka hai|
0,chaina khulI kI kAma chAlU
1,kaise ho ba.DI kyUTa laga rahI ho
0,tuma jaisI la.DakI repa ko ba.DAvA de rahI ho
1,saba hamArA hI rahegA jI Apa TeMshana mata lo
0,siddhU ko eka naMbara kA kuttA ka**** nikalA jo apanI mAM kA nahIM ho sakA vaha pradesha kI janatA kA kyA hogA
1,kitAba to Thika hai kabhI lAyabarI bhI dikhAo
1,bahuta masta❤❤❤❤❤❤ kapa.De lie
0,"dekhanA kahIM isake lAika ko hAthani kalA bUढ़I dekha letI varanA usake khasama kI poTI nahIM milegI khAne ko, usakI pillI ke sUsU sahita... 😡"
0,pAkhaMDa bAda aura kuCha mUrkha logoM kI vajaha se hai yaha saba isase aMdhavishvAsa phaila rahA hai 😡😠
1,pa.DosI to ghara ke haiM
0,kAya besharma poragI Ahe yAra hI te paNa kA ghAtale te paNa kADUna nAchaM
0,jaise kI khujalIvAla keMdra kI AyuShmAna yojanA kA lAbha dillI ke garIba logoM taka nahIM pahuchane diyA isa para kuCha bole ApIai  DhoMgI sAlA
1,sA . reM . ga . ma liTIla cha.cmpa 2021
0,naMgA ho jAo aura pahachAna ba.Dha jAegI ApakI
0,gulAba bhAI vishvakarmA ahamadAbAda tho.DA kapa.DA to kara liyA karo yAra
0,chuTiyA thA sAlA kha.DA hI nahIM ho pA rahA thA usakA muMha dekho kahAM hai
1,ThIka hai yAra Apa kA gAnA chAlU
1,"👫 dostI kA ☝ pahalA paigAma 👸👈 Apake nAma, 😍 jiMdagI kI AkharI 💀 sAMsa 👸👈 Apake nAma, rahe 👌 salAmata yaha 👫 dostI 💞 apanI, ise 💞 salAmata ✔ rakhanA 👸👈 ApakA kAma.. ...😉😉😉😉"
0,gAMDa meM lAta mAreMge piChavA.De meM samajha meM A jAe
0,yogI kI gAMDa mAro re sAMvare mere ke bhosa.DI vAle bhI raMDI ke rAkShasa kI
0,abe sAle itanA bhI jhUTha mata bola bhoMsa.DIka
0,phUla hai gulAba kA sugaMdha lete rahanA dosta sAlA garIba vAlA tho.DA dhyAna dete rahanA basa yahI mannata hai
0,TaTTo ke saudAgara
0,Bsdiwalo ye moja aipa nahIM koThA aipa ghoShita kara denA chAhie apanI bahana kI bhI vIDiyo aise hI DAla denA ba.De maze se dekheMge aura ina la.DakiyoM ko bhI zarA bhI sharma nahIM AtI aisI vIDiyo banAte hue thU hai tumape
1,roDa Taiksa aipa
1,Waa kyA kamAla
0,🙏🙏💃🎤🎻📽️guDa beka rAuMDa
1,bahuta seksI ho Apa 👌
1,kamara meM mocha A jAeMgI jyAdA Thumake mata mAro seksI leDI
1,phalo kare phalo milegA
0,bahuta sundara prastuti badana ughArI nahI hai
1,"o pAnI matalaba madirA nahI thA , o parameshvara lahU thA jo kI chinha dikhAyA gayA  merA lahU tuma bapatismA ke jarie piyoge , isa posTa kA madirA shabda haTAo"
1,"mA.N mamatA detI haiM aura pitA anushAsana sikhAtA haiM , bahana khula kara kaise jie |bhAI hame batAtA haiM |"
1,"ba.DI AsAnI se dila lagAe jAte haiM,  para ba.DI mushkila se vAde nibhAe jAte haiM,  lekara jAtI hai mohabbata una rAhoM para,  jahAM para diye nahIM dila jalAe jAte haiM|"
1,maine kubula kara liyA aba AgeMMMMMMMMMMMMMMM
1,ApakA vIDiyo bahuta hI achChA hai Apa isI taraha nae-nae vIDiyo banAtI raho eka dina Apa kAmayAba jarUra hoMge
1,mujhe ummIda hai ki mere savAla kA javAba doge
0,bavAsIra me se khUna jo nikalatA he 🤣🤣🤣🤣🤣🤣
1,"sADI me bahuta achChI lagatI ho.., 🌹"
0,"rela kI paTarI, paTarI para rela  gAnDa mareMge hama tumhArI lagA ke  sarasoM kA tela"
0,abe bhosa.DI ke bAbA ghaMTA bachAeMge modI bhIkha mAMgeMge
0,Apake pUrvajoM ne apane sanAtana dharma ko batAne ke lie mugaloM ke janma sahe. Aja tuma loga usI dharma kA majAka banAte ho sharma AnI chAhie tuma logoM ko.
0,mAdarachoda sAlI kitane legI pese
0,maiDama jI Apa koI selibriTI to ho nahIM to phira blAuja hI utAra detI gAne aura Apa ke DAMsa meM phula iMjaॉya hotA tho.DI le lajjA sharma rakho maiDama
0,akhilesha kuttA hai aura yogI jI shera hai
1,Super  sexy     baॉDI bilDara
1,bhaiyA abhI to garmI chala rahI hai ThaMDI bAbA jI maje lenA bArisha ke
1,bahuta jabaradasta seksI ho
0,"khAnA hai to khAo nahIM to nikalo vahA se phAlatu kA bolatA rahatA hai kuCha to sarama karalo kuCha to sarama karalo, dekha lenA eka dina kataI jahara vAlI la.DakI kI taraha tumako bhI bolane lageMge, nahIM to aba se bhI sudhara jAo"
0,harAmI phIrI ke gaihu bhI banda kara| de jaya modI
1,"riyala,nahIM,hai,sisTara"
0,▬▬▬.◙.▬▬▬ ═▂▄▄▓▄▄▂ ◢◤ █▀▀████▄▄▄▄▄▄◢◤ █▄ █ :) ██▀▀▀▀▀▀▀╬ ◥█████◤ ══╩══╩══ ▬▬▬.◙.▬▬▬ ═▂▄▄▓▄▄▂ __________________________________________ TARGATE👈bhAga mAdaracho'da🏃🏃🏃🏃 terI bahana kI chU'ta isI helIkaॉpTara me ✈️✈️✈️ baiThA kara AsamAna meM☁️☁️ laTakA laTakA kara mArUMgA raM'DI ke bhAI terI bahana kI chU'ta ko 💃💃💃ko apane laM'Da  meM phasA kara cho'dUMgA* __________________________________________terI ammA ko  pAgala kI taraha 😈ke dsa loMDhe chu..da rahe hai...🎊💢 Targate👈 suvara ke aulAda terI bahana 💃💃💃kI chU'chi'yAM isI helIkaॉpTara meM baiThA kara ulTA laTakA kara usakI gAM'Da 👙👙👙meM apanA laM'Da DAla kara ba.De jAlima tarIke se cho'dUMgA maiM terI Chi'nAla 👯‍♀️👯‍♀️👯‍♀️bahana kI chU'ta ko kATa kara khA jAUMgA raM'DI ke beTe🤞🤞* _________________________________________
0,pAgala Ahe kA 😡😡
1,"ChupA lUM tujhako apanI bA.NhoM meM isa taraha,  ki havA bhI gujarane kI ijAzata mAMge🤗    madahosha ho jAUM tere pyAra meM isa taraha! 👍👍❤❤❤  ki hosha bhI Ane kI ijAzata mAMge|"
1,gAMva maiDama jI pAnI meM bhI Aga lagA sakate ho itanI khUbasUrata ho
1,❤❤yaha kapa.De to Apa para bahuta achChI laga rahI hai lekina Apa ❤ke bAla kA kalara ❤❤nahI maicha ho pA rahA hai agara Apa ke bAla kA kalara ❤❤kAlA hotA na to ❤❤Apa pUrI taraha se paraphekTa lagatI agara Apa ko burA lage ❤❤to mujhe mApha kara ❤❤denA
1,hameshA dilo meM jindA rahegeM vipina rAvata jI😥😥😥
0,"gADu hai sAlA,😈👿😈👿👺👹🤡👹🤡🥵"
1,ye bhI eka chAla haiM
0,koI chu.Daila degI yA nahIM 🤔😂😂
0,"pUrA khola ke dikhAvo , lAika bhI aura pUrA tIna sTAra bhI dU.NgA ,"
1,yaha sArI khubIyA mujhame hai
1,"dila meM nA jAne kaise tere lie itanI ""jagaha"" bana gaI 🤗🤗tere ""dilAyA"" kI ChoTI se ChoTI chAha mere ""jIne"" kI bajaha bana gaI....❣️❣️       💦💦💓🙎💓💦💦"
0,kAya he pAgala🤔🤔
0,voTa se pahale saba aise hI ba.De ba.De phekate h
0,kitane baisharma loga hai ye
0,isa poMgA paMDI ne eka musalamAna(kaTuA)se shAdI kI hai| kyA hiMduoM meM kaI yogya vara nahIM thA yA....😢😢
0,rAmAyaNa eksapresa nAma kamyunala hai ise badalanA chAhie - sItArAma yechurI pahale apane nAma se sItA rAma to haTA le phira bAta karanA ..😊
1,Apa bahuta achChI viDiyo banAtI ho 🙏🏼👌🏻🥰🌹
0,kUCha to sarama karo laDakIyo
1,bhagavAna tumhe kabhI mApha nahIM karegA
0,jo hai usake lie kuCha nahiM hai aura jo nahIM rahe usake lie mahala banAte hai Apa sahI tarikA hai ApakA
1,bahuta dukhada khabara hai  nA jAne hiMdustAna meM roja kitanI mAtAeM apanA dama to.Da detI haiM  patA bhI nahIM chalatA mAM mAM hotI hai mAM kA koI mola nahIM  mAM anamola hai maiM hRRidaya se shraddhAMjali arpita karatA hUM Ishvara inakI AtmA ko shAMti de jaya mAM🙏🙏🙏🙏
1,yaha sevA se tumhArI bAta
1,🙏🙏🙏guDa maॉrniMga🙏🙏🙏🙏🙏🙏🙏🙏🙏hameshA khusharaho beTI🙏🙏🙏🙏🙏🙏🙏bahuta suMdara gIta🙏🙏
0,"*chUtiyA shabda kI utpatti*  eka puruSha ko eka durlabha bImArI thI,  jisakA DAkTaroM ke pAsa koI ilAja nahI.N thA |   lekina,  eka haqIma ne batAyA kI agara koI strI eka mahIne taka use apanA dUdha pilAye to shartiyA vo ThIka ho jAyegA |  ye bAta jaba birAdarI ko patA chalI to usakI jAna bachAne kI khAtira unhoMne mohalle kI eka aisI mahilA ko usa puNya ke kAma ke liye taiyAra kiyA !  yuvaka dUdha pIne mahilA ke ghara pahu.Ncha gayA |  pAMcha minaTa dUdha pIne kA silasilA lagAtAra chalA to ekAeka mahilA  *kaluA ke kAna meM dhIre se phusaphusAI :*  *kuCha aura chAhiye kyA...?* bechArA sharIpha thA bhAvanAoM ko samajhA nahIM, aura bolA: *ekAdha biskuTa ho to de do...*   *aura isa taraha chUtiyA shabda kA AviShkAra huA |*  🤫😝😉🤦🏻‍♂️😂😂"
0,ChakkI hai ye
1,jIvana meM itane saphala yA khUbasUrata iMsAna bano.. ki loga Apako pAne ke liye  kAlA jAdU TonA karavAeM😂🙆‍♂️😜😜😜😁😁
0,"duniyA.N bhagavAna ne hI banAI aura sabako iMsAna ke rUpa meM paidA kiyA| janma se saba hindU hI hote haiM, loga to bAda meM musalamAna yA IsAI banate haiM koI khatanA karake, koI vaipaTAija hokara|"
0,yaha to eka ChakkA hai👏👏👏🤣🤣
1,"shikShA ke jahAja baDe shauka se DubAe jA rahe hai , skula baMda kara ke logoM ko ra.NlI meM bulAyA jA rahA hai , tu kaba taka phrI rAshana kA majA letA rahegA ai Ama nAgarika tere bachche jisma se nahI dimAga se apAhija banAye jA rahe hai |"
1,kabhI kisI ko ChoTA nA samajhe kyoMki hajAroM ke kapa.De shorUma meM laTakate raha gaai aura eka ChoTA sA mAska lAkhoM kA vyApAra kara gayA
0,bochA maru kA
1,namaste shilpi rAja aura khesArI bhauyA  ji
0,vAha kyA chUchI hai ♥♥♥
0,are aMdhabhakta AMkhoM se chashmA haTAkara to dekha taba tUjhe dikhegA akhilesha yAdava kA vikAsha jogI ne apanA aura apane bApa kA aura shaharoM kA sirpha nAma badalA hai yahI usakA vikAsa hai
0,"ina laDakiyoM kA rape nahIM hotA? ye bhikAraNa kahI kI... 😡😡, jo laDakIyA pure kapaDo me hotI hai unape dariMde TUTa paDate hai, aisI kaminI videos banAte rehatI hai 😡😡😡😡😡"
1,kahAM se hai batA do mere ko bahuta pasaMda ho Apa
1,hA èsA hI hotA hai jaba dUsarI la.DakI mila jAe jAtI hai apanI vAipha ko bhUla jAte hai vo kitanA pyAra kare
1,🇪🇺🇪🇺🇪🇺🇪🇺jaya bhIma bhAvA🇪🇺🇪🇺🇪🇺🇪🇺✍️✍️✍️✍️✍️✍️
1,hameM bhI kuCha guru maMtra batA do priyaMkA tAki hama use bheja de
0,sUara ke bachche apanI socha apanI chaDDI baniyAna kI dUsaroM kI Cho.Da tere beTe ne tere ko to naMgA kara dIyA aura tU dUsaroM kI chaDDI pahana bechane vAlA kA hai shugara pAkistAnI hai tU pakkA besharma sharma kara
0,bhosa.DI mahIne meM maMtrI kA suI lagegA
0,vahUta khUbasUrata hai khodA ke IvAdata 💚💜💛
1,plIja apanA vhATsaepa naMbara seMDa karo jaldI
0,🔱𝚁𝙰𝙷𝚄𝙻 𝚃𝚁𝙸𝙿𝙰𝚃𝙷𝙸🔱nA 😎hAthI 😂se😎nA😂 gho.De 😎se😂33😎karo.Da 😂devI😎devatA😂ko😎chodUMgA😂apane😎lau.De 😂se😎
1,Apane javAba nahI diyA
1,"sochA thA ta.DapAyeMge hama unheM, kisI aura kA nAma leke jalAyegeM unheM, phira sochA maiMne unheM ta.DapAke darda mujhako hI hogA, to phira bhalA kisa taraha satAe hama unheM|"
1,mamatA kulakarNI se bhI Taॉpa laga rahI ho Apa
1,tuma loga ke ghara meM koI moTI nahIM hai kyA jo isa taraha se kameMTa karate ho
0,kuCha to sharma kara lo tuma ko achChA lagatA hai
1,Apa PUBG gema lavara 😍😍😍😍
0,tuma apanA burI meM paMkhA DAla lo saba garmI khatma ho jAegA
1,maiMne pI sharAba hara galI hara maikhAne me dostI sI ho gayI sharAba ke paimAne se gujare hama kuCha aise mukAma se ke napharata sI ho gayI mohabata ke nAma se 😭😭😭
0,abe chutiyA hai kyA sArA majA kirakirA kara diyA dhata tere kI😡😡😡😡😡😡🤬🤬😡😡😡😡😡
0,sAlI ko Thoka detA desI kaTTe se 😡😡😡
1,verI verI nAisa vIDiyo💖💖💖💖💖💗💖💗💖💗💖💗💖💗💖💗💖💗💖💗💖💖💗💖💖💗💙💙👌👌👌🥀🥀🥀
1,sAlI ko phaॉloarsa vAlI id turaMta najara A jAtI h 😝😝
1,Apa sabhI se vinamra nivedana aura anurodha hai ki yUTyUba para mere chainala bhakta bhole kA sarcha kareM yA phira shrI mahAkAla bhasma AratI shrRRiMgAra darshana sarcha kareM aura chainala ko sabsakrAiba sheyara aura lAika avashya kareM
0,"kAphI dinoM bAda sAMtA pArka meM ghUmane gayA, ghara lauTakara usane apanI patnI ko batAyA – jAnatI ho loga mujhe bhagavAna mAnane lage haiM, patnI – ye tumane kaise jAnA| saMtA – jaba maiM pArka meM gayA thA lo vahAM para aurateM mujhe dekha kara bolI, “he bhagavAna!, tU phira A gayA|”😂😂😂😂😂"
1,uttara pradesha meM bIjepI ko 100 sITa bhI nahIM milegI.! 🙋  #UPElections 2022
1,anapaढ़ vo loga haiM jo apanI kamI nahI dekhate aura dUsare meM kamI nikAlate haiM Apa kisI kI bAta para dhyAna mata diyA karo sisTara Apa bahuta achChe ho aura ApakI vIDiyo bhI
0,chutiyA pappU ho bIjepI se nafarata karate haiM to Apa logoM ne 10 mArcha ko rilIja hogI yogI AdityanAtha jI
1,bahuta hI khUbasUrata bahuta hI sundara 👌👌👌👌👌👌👌👌👌💘💘💘💘
0,😂😂😂🤣🤣🤣😂udhara abdula nArAza hai ki akhilesha ke sapano meM allAha kyoM nahIM Ate . jaba voTa hamase chAhie to kRRiShNa kyoM Ate hai.. 😏😏😂😂🤣
1,guphA putroM ko hI bahuta jyAdA chiMtA hai janasaMkhyA kI
1,do bachchA jahA para dog 🐕 le ke kharA hai vahI dabaa pe likhA hai
0,gela chodI raMDI
0,vIDiyo ApakI bahuta achChI hai para isameM ApakI brA dikha rahI hai kapa.De tho.DA ThIka hai nA kIjie
0,kuCha asAmAjika tatva hai jo sabako miTA rahe hai
1,sacha ka.DavA hotA hai  isalie loga kama pasaMda karate haiM  vahI jhUTha mIThA hotA hai  isalie hara jagaha adhikatara  sarAhA jAtA hai😌😌😌😌
0,Upara ko AsamAna kahate haiM jo apanI mAM ko aura apanI bahana ko bhI nA Cho.De use musalamAna kahate haiM😂😂
0,rAta ko jo pAnI nikalatA hai usI se muMha dhote terI ba** ke pAnI se
0,lo.DA bola rahA hai sIdhA bolo nA ki la** paka.Da le
1,"😎 ma.Nhage kapa.De lene se koI insAna ba.DA nahIM hotA|  ba.DA taba hotA hai, jaba kapa.De ChoTe ho jAte haiM| 😉😉😉😂😂😂  tere saMga yArA -  <url> "
1,chAlU karake baMda kyoM kiyA kuCha samajha meM nahIM AyA
1,aba divAlI A rahI jitane bhI pApA kI parI hogA saba apane apane ghara meM u.Da u.Da kara saphAI karatA hogA😁😁😁😜😜😜😜🤣🤣🤣🤣🤣
0,abe sAle bhokatA rahe tere bhokane se kyA pharaka paDatA hai
1,"jAne kI bAta kara rahe ho, tuma to usase pahale hI jA chuke the"
1,🙏🙏guDa maॉrniMga beTI 🙏🙏🙏🙏🙏🙏🙏hameshA khusharaho 🙏🙏🙏🙏🙏🙏🙏bahuta sunadara gIta🙏🙏🙏🙏🙏
1,gulAba kA.. kyoMki isakI pattI gulAba kI hai aura DijAina bhI 🍫 🍫 🍫
1,"khUbasUrata sA  pala ho tuma mere sAtha ho chAe kI to bAta purAnI huI, nAriyala pAnI kI bAta ho 🥰💖❤😘"
0,bhikArI hai kuttA
1,bhAI maMdira se aura bhagavAna se saba ko samasyA kyA hai maiM to kahatA hUM Chappana bhoga bhI lagAo bhagavAna ko aura bhUkhe ko khAnA bhI khilAo
0,tumhAre irAde neka nahIM lagate h kAlI parI tere lie to koI bhI sharta maMjUra hai
1,gullI DaMDA ho rahA thA kyA yAra 🥰
1,bahuta achChA hai didI
1,bhaiMsa kI pUMCha TUTa gaI to
1,itanA garIba pahalI bAra dekhA bhAI...allA isakI garIbI dura kara de ..Amina..
0,pahale baMdaroM kI sarakAra huA karatI thI ghoTAloM kI lUTa huA karatI thI aba sAre baMdara Dare hue haiM lUTa nahIM ho rahI hai 😂😂😂😂😂😂😂😂
0,chupa ho jA sAle kutte aMdhe terI AMkha phUTI hai kiyA jholA ChApa sAlA
0,abe sAle lAika aura kameMTa ke lie pUrA badana kholakara dikhAo nA
0,Iya to ChakA laga rahA hai
1,patA nahIM yAra loga kaise prapoja kara dete hai 🤔 mujhe to samose ke sAtha chaTanI mAgane me bhI sharma AtI hai 😜🤔🤔🤣🤣
0,nemake ChoTe kapaDe ghAlatA kA .garmI hotI kA
0,bahuta moTI nahIM lagatI ho
1,jhakAsa jhakAsa vIDiyo
0,kahA banI roDa Ao to dikhAe jhUThe  sAle kuCha kiyA hai
0,tAki  guMDA gardI ba.De hamAre Apake bahanoM ke Che.Da sake lava jihAda karane meM sarakAra kA support ho ye agara chAhate haiM to jarUra se jarUra sAIkila ko boTa de🙏🤔
1,akhilesha yAdava jI ke gAne
0,bahUga baDA aura laMbAbA bhI hai
1,kese ho jI
1,Mera churA le 😜
1,kitane kI hai bhaiyA sharTa
0,abe tere pAsa so rahI haiM jitanI lenA hai lele
1,supara supara vIDiyo bahena 🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳
0,bohota  gandI laga rahI he
1,jo ye bAte kara rahe ho baDI baDI kaॉmeMTa meM tuma saba loga usI bhagavAna se mAMgate ho  auRa vo usI bhagavAna ke nAma se mA.Nga rahA hai kyA pharka huA dono meM
1,blaika sharTa maiM bahuta kyUTa laga rahe ho
0,chuchiyoM ko dikhAnA baMda kara sAlI
0,tU kahAM hai e batAo maiM vahAM A ke choda deMge basa bati
0,saMDAsa me jAke haga do💯💯💯💯👍👍
1,74 sAla meM to sakala bhI cheMja hyo gayaM hogI kaise mile
0,prabhu kI lIlA aura bhakta kI AdhArashilA saba eka hIM thAlI ke chaTTe baTTe haiM beva.De eka kI khUda bIvI  bhAga gaI dUsare kI bIvI ko apaharaNa kara le gae
0,besharma mukhyamaMtrI mamatA banarjI   hamAre sTAra prachAraka shrI rAhula gAMdhI ko   nikamme nakArA batA diyA   Aga lage usakI jubAna ko            😂😂😂
0,kuttA hai bhosa.DI tU
0,pApA kI parI kaMDoma le kara uDI 🤩😂😂
0,jo musalamAna khAnA meM thUka sakatA jAie to phira bhI sira hai thU hai sAlA islAma koma pe jo khAnA meM thUkate hai
